asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\twoNodeExmp\configManual.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-17_18-19-36\configManual.json[MAIN]
asn=61628	id=2   	Node	scanning on channel=15...[NODE]
asn=61830	id=2   	Node	scanning on channel=20...[NODE]
asn=61931	id=2   	Node	scanning on channel=25...[NODE]
asn=62032	id=2   	Node	scanning on channel=26...[NODE]
asn=62234	id=2   	Node	scanning on channel=20...[NODE]
asn=62335	id=2   	Node	scanning on channel=15...[NODE]
asn=62365	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=62365	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=62365	id=3   	App	generate a packet, seqnum=46 for=1 [PACKET_SOURCE]
asn=62365	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=62365	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=62365	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=62365	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=62365	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 46], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=62365	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=62436	id=2   	Node	scanning on channel=20...[NODE]
asn=62466	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=62466	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=62466	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=62494	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=62537	id=2   	Node	scanning on channel=25...[NODE]
asn=62739	id=2   	Node	scanning on channel=20...[NODE]
asn=63042	id=2   	Node	scanning on channel=15...[NODE]
asn=63143	id=2   	Node	scanning on channel=20...[NODE]
asn=63345	id=2   	Node	scanning on channel=26...[NODE]
asn=63387	id=3   	Node	warning: leaving network, did not resynchronize with the time source for seconds=120[NODE]
asn=63387	id=3   	TSCH	Node has joined TSCH [NODE]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 35 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 36 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 37 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: -1 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	keepalive packet sent: failed, to=1[NODE]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 38 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 39 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 40 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 41 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 42 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 43 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 44 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: -1 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	keepalive packet sent: failed, to=1[NODE]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 45 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 46 [NODE]
asn=63387	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Node	update time source called [NODE]
asn=63387	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63387	id=3   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=63387	id=3   	Node	scanning on channel=20...[NODE]
asn=63446	id=2   	Node	scanning on channel=15...[NODE]
asn=63547	id=2   	Node	scanning on channel=25...[NODE]
asn=63648	id=2   	Node	scanning on channel=20...[NODE]
asn=63699	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=63750	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=63791	id=3   	Node	scanning on channel=15...[NODE]
asn=63796	id=3   	TSCH	joined/associated at 637.96 on receiving an EB packet from 1[NODE]
asn=63796	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=63796	id=3   	Node	update time source called [NODE]
asn=63796	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=63796	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63796	id=3   	Node	Start method called from Manual Routing for 3
asn=63796	id=3   	Node	Route File Read successfully [ROUTING MANUAL]
asn=63796	id=3   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=63796	id=3   	Node	Reading routes for Node 3 [ROUTING MANUAL]
asn=63796	id=3   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=63796	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63796	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=63796	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=63850	id=2   	Node	scanning on channel=25...[NODE]
asn=63951	id=2   	Node	scanning on channel=20...[NODE]
asn=64052	id=2   	Node	scanning on channel=25...[NODE]
asn=64153	id=2   	Node	scanning on channel=20...[NODE]
asn=64185	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=64185	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=64185	id=3   	App	generate a packet, seqnum=47 for=1 [PACKET_SOURCE]
asn=64185	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=64185	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=64185	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=64185	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=64185	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 47], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=64185	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=64254	id=2   	Node	scanning on channel=15...[NODE]
asn=64355	id=2   	Node	scanning on channel=25...[NODE]
asn=64381	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=64456	id=2   	Node	scanning on channel=26...[NODE]
asn=64557	id=2   	Node	scanning on channel=25...[NODE]
asn=64759	id=2   	Node	scanning on channel=15...[NODE]
asn=64860	id=2   	Node	scanning on channel=20...[NODE]
asn=64961	id=2   	Node	scanning on channel=15...[NODE]
asn=65061	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=65061	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=65061	id=3   	App	generate a packet, seqnum=48 for=1 [PACKET_SOURCE]
asn=65061	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=65061	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=65061	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=65061	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=65061	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 48], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=65061	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=65062	id=2   	Node	scanning on channel=20...[NODE]
asn=65125	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=65163	id=2   	Node	scanning on channel=26...[NODE]
asn=65204	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=65204	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=65204	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=65264	id=2   	Node	scanning on channel=20...[NODE]
asn=65365	id=2   	Node	scanning on channel=25...[NODE]
asn=65466	id=2   	Node	scanning on channel=20...[NODE]
asn=65567	id=2   	Node	scanning on channel=15...[NODE]
asn=65668	id=2   	Node	scanning on channel=26...[NODE]
asn=65870	id=2   	Node	scanning on channel=25...[NODE]
asn=65971	id=2   	Node	scanning on channel=20...[NODE]
asn=66001	id=-1  	Main	660 seconds, progress 55.00%[SIMULATOR]
asn=66001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=66001	id=-1  	Main	joined_routing/joined_tsch/total=2/2/3 [ROUTE]
asn=66001	id=-1  	TSCH	Periodic process called for [Node]
asn=66001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=66001	id=1   	TSCH	stats: {"idle_listen":65953,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":0,"tx_data":47,"tx_data_rx_ack":0}[NODE]
asn=66001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=66001	id=2   	TSCH	stats: {"idle_listen":0,"channel_scan":66000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=66001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=66001	id=3   	TSCH	stats: {"idle_listen":25102,"channel_scan":15796,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=66072	id=2   	Node	scanning on channel=25...[NODE]
asn=66173	id=2   	Node	scanning on channel=15...[NODE]
asn=66274	id=2   	Node	scanning on channel=25...[NODE]
asn=66476	id=2   	Node	scanning on channel=26...[NODE]
asn=66510	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=66510	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=66510	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=66577	id=2   	Node	scanning on channel=25...[NODE]
asn=66640	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=66678	id=2   	Node	scanning on channel=15...[NODE]
asn=66746	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=66746	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=66746	id=3   	App	generate a packet, seqnum=49 for=1 [PACKET_SOURCE]
asn=66746	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=66746	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=66746	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=66746	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=66746	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 49], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=66746	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=66779	id=2   	Node	scanning on channel=26...[NODE]
asn=66797	id=3   	Node	send keepalive packet to=1[NODE]
asn=66797	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=66797	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=66797	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=66797	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=66797	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=66797	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=66880	id=2   	Node	scanning on channel=25...[NODE]
asn=66981	id=2   	Node	scanning on channel=20...[NODE]
asn=67082	id=2   	Node	scanning on channel=26...[NODE]
asn=67183	id=2   	Node	scanning on channel=25...[NODE]
asn=67245	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=67245	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=67245	id=3   	App	generate a packet, seqnum=50 for=1 [PACKET_SOURCE]
asn=67245	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=67245	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=67245	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=67245	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=67245	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 50], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=67245	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=67284	id=2   	Node	scanning on channel=26...[NODE]
asn=67385	id=2   	Node	scanning on channel=15...[NODE]
asn=67486	id=2   	Node	scanning on channel=26...[NODE]
asn=67688	id=2   	Node	scanning on channel=25...[NODE]
asn=67789	id=2   	Node	scanning on channel=15...[NODE]
asn=67985	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=67991	id=2   	Node	scanning on channel=26...[NODE]
asn=68044	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68044	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=68044	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68092	id=2   	Node	scanning on channel=25...[NODE]
asn=68193	id=2   	Node	scanning on channel=15...[NODE]
asn=68294	id=2   	Node	scanning on channel=26...[NODE]
asn=68395	id=2   	Node	scanning on channel=20...[NODE]
asn=68496	id=2   	Node	scanning on channel=26...[NODE]
asn=68597	id=2   	Node	scanning on channel=15...[NODE]
asn=68639	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=68665	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=68665	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=68665	id=3   	App	generate a packet, seqnum=51 for=1 [PACKET_SOURCE]
asn=68665	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=68665	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=68665	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=68665	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=68665	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 51], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=68665	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=68698	id=2   	Node	scanning on channel=25...[NODE]
asn=68900	id=2   	Node	scanning on channel=20...[NODE]
asn=69102	id=2   	Node	scanning on channel=15...[NODE]
asn=69203	id=2   	Node	scanning on channel=25...[NODE]
asn=69324	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69324	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=69324	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69405	id=2   	Node	scanning on channel=20...[NODE]
asn=69453	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=69506	id=2   	Node	scanning on channel=25...[NODE]
asn=69708	id=2   	Node	scanning on channel=26...[NODE]
asn=69766	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=69766	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=69766	id=3   	App	generate a packet, seqnum=52 for=1 [PACKET_SOURCE]
asn=69766	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=69766	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=69766	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=69766	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=69766	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 52], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=69766	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=69910	id=2   	Node	scanning on channel=25...[NODE]
asn=70213	id=2   	Node	scanning on channel=20...[NODE]
asn=70314	id=2   	Node	scanning on channel=25...[NODE]
asn=70415	id=2   	Node	scanning on channel=15...[NODE]
asn=70516	id=2   	Node	scanning on channel=20...[NODE]
asn=70596	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70596	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70596	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70617	id=2   	Node	scanning on channel=26...[NODE]
asn=70676	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70676	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=70676	id=3   	App	generate a packet, seqnum=53 for=1 [PACKET_SOURCE]
asn=70676	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70676	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70676	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70676	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=70676	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 53], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=70676	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70718	id=2   	Node	scanning on channel=20...[NODE]
asn=70819	id=2   	Node	scanning on channel=15...[NODE]
asn=70831	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=70920	id=2   	Node	scanning on channel=25...[NODE]
asn=71122	id=2   	Node	scanning on channel=15...[NODE]
asn=71223	id=2   	Node	scanning on channel=26...[NODE]
asn=71425	id=2   	Node	scanning on channel=25...[NODE]
asn=71526	id=2   	Node	scanning on channel=15...[NODE]
asn=71570	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=71627	id=2   	Node	scanning on channel=20...[NODE]
asn=71728	id=2   	Node	scanning on channel=26...[NODE]
asn=71829	id=2   	Node	scanning on channel=25...[NODE]
asn=71886	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71886	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=71886	id=3   	App	generate a packet, seqnum=54 for=1 [PACKET_SOURCE]
asn=71886	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71886	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71886	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71886	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=71886	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 54], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=71886	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=-1  	Main	720 seconds, progress 60.00%[SIMULATOR]
asn=72001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=72001	id=-1  	Main	joined_routing/joined_tsch/total=2/2/3 [ROUTE]
asn=72001	id=-1  	TSCH	Periodic process called for [Node]
asn=72001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=1   	TSCH	stats: {"idle_listen":71949,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":0,"tx_data":51,"tx_data_rx_ack":0}[NODE]
asn=72001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=2   	TSCH	stats: {"idle_listen":0,"channel_scan":72000,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=72001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=3   	TSCH	stats: {"idle_listen":28102,"channel_scan":15796,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":0}[NODE]
asn=72004	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=72004	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=72004	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=72031	id=2   	Node	scanning on channel=20...[NODE]
asn=72132	id=2   	Node	scanning on channel=15...[NODE]
asn=72334	id=2   	Node	scanning on channel=20...[NODE]
asn=72435	id=2   	Node	scanning on channel=26...[NODE]
asn=72536	id=2   	Node	scanning on channel=20...[NODE]
asn=72637	id=2   	Node	scanning on channel=26...[NODE]
asn=72659	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=72659	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=72659	id=3   	App	generate a packet, seqnum=55 for=1 [PACKET_SOURCE]
asn=72659	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=72659	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=72659	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=72659	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=72659	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 55], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=72659	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=72798	id=3   	Node	send keepalive packet to=1[NODE]
asn=72798	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=72798	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=72798	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=72798	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=72798	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=72798	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=72839	id=2   	Node	scanning on channel=15...[NODE]
asn=72841	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=73041	id=2   	Node	scanning on channel=26...[NODE]
asn=73203	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=73243	id=2   	Node	scanning on channel=20...[NODE]
asn=73344	id=2   	Node	scanning on channel=25...[NODE]
asn=73445	id=2   	Node	scanning on channel=26...[NODE]
asn=73476	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=73476	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=73476	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=73546	id=2   	Node	scanning on channel=20...[NODE]
asn=73647	id=2   	Node	scanning on channel=25...[NODE]
asn=73748	id=2   	Node	scanning on channel=15...[NODE]
asn=73849	id=2   	Node	scanning on channel=20...[NODE]
asn=73916	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=73916	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=73916	id=3   	App	generate a packet, seqnum=56 for=1 [PACKET_SOURCE]
asn=73916	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=73916	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=73916	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=73916	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=73916	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 56], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=73916	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=74253	id=2   	Node	scanning on channel=26...[NODE]
asn=74354	id=2   	Node	scanning on channel=25...[NODE]
asn=74556	id=2   	Node	scanning on channel=20...[NODE]
asn=74657	id=2   	Node	scanning on channel=25...[NODE]
asn=74758	id=2   	Node	scanning on channel=20...[NODE]
asn=74859	id=2   	Node	scanning on channel=15...[NODE]
asn=74874	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=74884	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=74884	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=74884	id=3   	App	generate a packet, seqnum=57 for=1 [PACKET_SOURCE]
asn=74884	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=74884	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=74884	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=74884	id=3   	TSCH	Node: 3  length: 2 on packet ready
asn=74884	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 57], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=74884	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=74990	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=74990	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=74990	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=75061	id=2   	Node	scanning on channel=20...[NODE]
asn=75162	id=2   	Node	scanning on channel=26...[NODE]
asn=75364	id=2   	Node	scanning on channel=20...[NODE]
asn=75465	id=2   	Node	scanning on channel=25...[NODE]
asn=75559	id=2   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=75768	id=2   	Node	scanning on channel=15...[NODE]
asn=75797	id=3   	Node	warning: leaving network, did not resynchronize with the time source for seconds=120[NODE]
asn=75797	id=3   	TSCH	Node has joined TSCH [NODE]
asn=75797	id=3   	Node	warning: ! flushing packet source: 3 destination: 1 seqnum: 47 [NODE]
