asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\hierarchical_node_13\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2021-12-16_09-52-27\config.json[MAIN]
asn=32823	id=8   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=32823	id=8   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=32823	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32823	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32823	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32823	id=8   	TSCH	schedule packet [src: 8, dest: 6, seqnum: 18], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=32823	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32826	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=32826	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=32826	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=32826	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32826	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32826	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32826	id=6   	TSCH	schedule packet [src: 8, dest: 2, seqnum: 18], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=32826	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32826	id=8   	Node	tx done from=8 source=8 to=6 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=32826	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32826	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32835	id=11  	Node	scanning on channel=26...[NODE]
asn=32843	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=32843	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=32843	id=2   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=32843	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=32843	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=32843	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=32843	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 19], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=32843	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=32847	id=1   	App	rx app packet seqnum=19 from=2 at cell [ts: 2, co: 1][NODE]
asn=32847	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=19 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=32847	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32847	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32847	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=3 seqnum=19 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=32856	id=7   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=32860	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=32860	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=32877	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=4 seqnum=19 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=32907	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=5 seqnum=19 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=32936	id=11  	Node	scanning on channel=20...[NODE]
asn=32952	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=6 seqnum=19 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=32967	id=7   	Node	scanning on channel=26...[NODE]
asn=33002	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=7 seqnum=19 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33022	id=6   	App	dropping app packet seqnum=19 for=1 to=2: tx_limit=8 reached[NODE]
asn=33022	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=8 seqnum=19 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=33022	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33022	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33037	id=11  	Node	scanning on channel=26...[NODE]
asn=33042	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=1 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33068	id=7   	Node	scanning on channel=15...[NODE]
asn=33072	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=2 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33082	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=3 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33121	id=13  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33121	id=13  	Node	Nexthop id: 10 found for destination: 1 [ROUTE]
asn=33121	id=13  	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=33121	id=13  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33121	id=13  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33121	id=13  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33121	id=13  	TSCH	schedule packet [src: 13, dest: 10, seqnum: 6], channel offset=1 timeslot=5[SCHEDULER NEW]
asn=33121	id=13  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33132	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=4 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33152	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=5 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33169	id=7   	Node	scanning on channel=25...[NODE]
asn=33182	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=6 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33224	id=9   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33224	id=9   	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=33224	id=9   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=33224	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33224	id=9   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33224	id=9   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33224	id=9   	TSCH	schedule packet [src: 9, dest: 8, seqnum: 16], channel offset=1 timeslot=4[SCHEDULER NEW]
asn=33224	id=9   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33224	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33224	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33224	id=8   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=33224	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33224	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33224	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33224	id=8   	TSCH	schedule packet [src: 9, dest: 6, seqnum: 16], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=33224	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33224	id=9   	Node	tx done from=9 source=9 to=8 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 4 channel offset: 1 acked=true, remove packet[NODE]
asn=33224	id=9   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33224	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33226	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33226	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33226	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=33226	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33226	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33226	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33226	id=6   	TSCH	schedule packet [src: 9, dest: 2, seqnum: 16], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33226	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33226	id=8   	Node	tx done from=8 source=9 to=6 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=33226	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33226	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33237	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=7 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33239	id=11  	Node	scanning on channel=20...[NODE]
asn=33258	id=13  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33258	id=13  	Node	Nexthop id: 10 found for destination: 1 [ROUTE]
asn=33258	id=13  	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=33258	id=13  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33258	id=13  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33258	id=13  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33258	id=13  	TSCH	schedule packet [src: 13, dest: 10, seqnum: 7], channel offset=1 timeslot=5[SCHEDULER NEW]
asn=33258	id=13  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33267	id=6   	Node	tx done from=6 source=6 to=2 destination=2 numtx=8 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=33267	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33267	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33267	id=6   	Node	keepalive packet sent: failed, to=2[NODE]
asn=33270	id=7   	Node	scanning on channel=20...[NODE]
asn=33273	id=11  	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=33292	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33327	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=2 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33335	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33335	id=3   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=33335	id=3   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=33335	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33335	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33335	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33335	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 15], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=33335	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33336	id=1   	App	rx app packet seqnum=15 from=3 at cell [ts: 1, co: 1][NODE]
asn=33336	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=33336	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33336	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33340	id=11  	Node	scanning on channel=15...[NODE]
asn=33357	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=3 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33388	id=10  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33388	id=10  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=33388	id=10  	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=33388	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33388	id=10  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33388	id=10  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33388	id=10  	TSCH	schedule packet [src: 10, dest: 8, seqnum: 13], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33388	id=10  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33392	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33392	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33392	id=8   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=33392	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33392	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33392	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33392	id=8   	TSCH	schedule packet [src: 10, dest: 6, seqnum: 13], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=33392	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33392	id=10  	Node	tx done from=10 source=10 to=8 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=33392	id=10  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33392	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33396	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33396	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33396	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=33396	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33396	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33396	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33396	id=6   	TSCH	schedule packet [src: 10, dest: 2, seqnum: 13], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33396	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33396	id=8   	Node	tx done from=8 source=10 to=6 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=33396	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33396	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33402	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=4 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33407	id=12  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33407	id=12  	Node	Nexthop id: 10 found for destination: 1 [ROUTE]
asn=33407	id=12  	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=33407	id=12  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33407	id=12  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33407	id=12  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33407	id=12  	TSCH	schedule packet [src: 12, dest: 10, seqnum: 12], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=33407	id=12  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33441	id=11  	Node	scanning on channel=20...[NODE]
asn=33447	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=5 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33462	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=6 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33467	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=7 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33487	id=6   	App	dropping app packet seqnum=18 for=1 to=2: tx_limit=8 reached[NODE]
asn=33487	id=6   	Node	tx done from=6 source=8 to=2 destination=1 numtx=8 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=33487	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33487	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33495	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33495	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33497	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33515	id=12  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33515	id=12  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33537	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=2 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33552	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=3 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33573	id=7   	Node	scanning on channel=15...[NODE]
asn=33587	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=4 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33612	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=5 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33642	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=6 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33643	id=11  	Node	scanning on channel=25...[NODE]
asn=33643	id=5   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33643	id=5   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=33643	id=5   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=33643	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33643	id=5   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33643	id=5   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33643	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 20], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=33643	id=5   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33646	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33646	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33646	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=33646	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33646	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33646	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33646	id=2   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 20], channel offset=1 timeslot=2[SCHEDULER NEW]
asn=33646	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33646	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=33646	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33646	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33647	id=1   	App	rx app packet seqnum=20 from=5 at cell [ts: 2, co: 1][NODE]
asn=33647	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 2 channel offset: 1 acked=false[NODE]
asn=33651	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33651	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=33651	id=6   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=33651	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33651	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33651	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33651	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 20], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33651	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33656	id=10  	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33656	id=10  	Node	Nexthop id: 8 found for destination: 1 [ROUTE]
asn=33656	id=10  	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=33656	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33656	id=10  	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33656	id=10  	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33656	id=10  	TSCH	schedule packet [src: 10, dest: 8, seqnum: 14], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33656	id=10  	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33657	id=8   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33657	id=8   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33657	id=8   	Node	Nexthop id: 6 found for destination: 1 [ROUTE]
asn=33657	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33657	id=8   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33657	id=8   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33657	id=8   	TSCH	schedule packet [src: 10, dest: 6, seqnum: 14], channel offset=1 timeslot=1[SCHEDULER NEW]
asn=33657	id=8   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33657	id=2   	Node	tx done from=2 source=5 to=1 destination=1 numtx=2 seqnum=20 packet buffer: timeslot: 2 channel offset: 1 acked=true, remove packet[NODE]
asn=33657	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33657	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33657	id=10  	Node	tx done from=10 source=10 to=8 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=33657	id=10  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33657	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33661	id=6   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=33661	id=6   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=33661	id=6   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=33661	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=33661	id=6   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=33661	id=6   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=33661	id=6   	TSCH	schedule packet [src: 10, dest: 2, seqnum: 14], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=33661	id=6   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=33661	id=8   	Node	tx done from=8 source=10 to=6 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 1 channel offset: 1 acked=true, remove packet[NODE]
asn=33661	id=8   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33661	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33692	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=7 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33707	id=6   	App	dropping app packet seqnum=16 for=1 to=2: tx_limit=8 reached[NODE]
asn=33707	id=6   	Node	tx done from=6 source=9 to=2 destination=1 numtx=8 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=33707	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33707	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33715	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33715	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33715	id=5   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33715	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33747	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33762	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=2 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33772	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=3 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33775	id=7   	Node	scanning on channel=20...[NODE]
asn=33822	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=4 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33850	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33850	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33850	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33850	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33852	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=5 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33876	id=7   	Node	scanning on channel=15...[NODE]
asn=33887	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=6 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33917	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=7 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=33957	id=6   	App	dropping app packet seqnum=13 for=1 to=2: tx_limit=8 reached[NODE]
asn=33957	id=6   	Node	tx done from=6 source=10 to=2 destination=1 numtx=8 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=false, remove packet[NODE]
asn=33957	id=6   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33957	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33965	id=13  	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=33965	id=13  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=33977	id=7   	Node	scanning on channel=26...[NODE]
asn=33992	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=20 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=34030	id=9   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=34030	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=34047	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=2 seqnum=20 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=34057	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=3 seqnum=20 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=34067	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=4 seqnum=20 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
