asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\exampleTegveer\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-05_23-53-46\config.json[MAIN]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 23 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 24 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 25 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 26 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 27 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 3 seqnum: -1 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	keepalive packet sent: failed, to=3[NODE]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 28 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 29 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 30 [NODE]
asn=54005	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Node	update time source called [NODE]
asn=54005	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54005	id=4   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=54005	id=4   	Node	scanning on channel=26...[NODE]
asn=54106	id=4   	Node	scanning on channel=20...[NODE]
asn=54207	id=4   	Node	scanning on channel=26...[NODE]
asn=54308	id=4   	Node	scanning on channel=15...[NODE]
asn=54330	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=54336	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=54336	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=54336	id=3   	App	generate a packet, seqnum=37 for=1 [PACKET_SOURCE]
asn=54336	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=54336	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=54336	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=54336	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 37], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=54336	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=54339	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=54339	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=54339	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=54339	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=54339	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=54339	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=54339	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 37], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=54339	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=54339	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=54339	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54339	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54342	id=1   	App	rx app packet seqnum=37 from=3 at cell [ts: 2, co: 2][NODE]
asn=54342	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=37 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=54342	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54342	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54409	id=4   	Node	scanning on channel=25...[NODE]
asn=54488	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54488	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54510	id=4   	Node	scanning on channel=15...[NODE]
asn=54595	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=54595	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=54595	id=2   	App	generate a packet, seqnum=29 for=1 [PACKET_SOURCE]
asn=54595	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=54595	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=54595	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=54595	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 29], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=54595	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=54598	id=1   	App	rx app packet seqnum=29 from=2 at cell [ts: 2, co: 2][NODE]
asn=54598	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=29 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=54598	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54598	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54611	id=4   	Node	scanning on channel=26...[NODE]
asn=54712	id=4   	Node	scanning on channel=20...[NODE]
asn=54780	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54780	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54780	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54813	id=4   	Node	scanning on channel=15...[NODE]
asn=54940	id=4   	TSCH	joined/associated at 549.4 on receiving an EB packet from 3[NODE]
asn=54940	id=4   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=54940	id=4   	Node	update time source called [NODE]
asn=54940	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=54940	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=54940	id=4   	Node	Start method called from Manual Routing for 4
asn=54940	id=4   	Node	Route File Read successfully [ROUTING MANUAL]
asn=54940	id=4   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=54940	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=54940	id=4   	Node	Destination = 3, Nexthop = 3 [ROUTING MANUAL]
asn=54940	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=54940	id=4   	Node	Destination = 2, Nexthop = 3 [ROUTING MANUAL]
asn=54940	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=54940	id=4   	Node	Destination = 1, Nexthop = 3 [ROUTING MANUAL]
asn=54940	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=54940	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=55182	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=55182	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=55182	id=3   	App	generate a packet, seqnum=38 for=1 [PACKET_SOURCE]
asn=55182	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=55182	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=55182	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=55182	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 38], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=55182	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=55183	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=55183	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=55183	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=55183	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=55183	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=55183	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=55183	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 38], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=55183	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=55183	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=55183	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=55183	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=55186	id=1   	App	rx app packet seqnum=38 from=3 at cell [ts: 2, co: 2][NODE]
asn=55186	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=55186	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=55186	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=55297	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=55297	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=55297	id=4   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=55297	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=55297	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=55297	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=55297	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 31], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=55297	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=55712	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=55712	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=55948	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=55948	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=55983	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=55983	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=55983	id=2   	App	generate a packet, seqnum=30 for=1 [PACKET_SOURCE]
asn=55983	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=55983	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=55983	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=55983	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 30], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=55983	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=55986	id=1   	App	rx app packet seqnum=30 from=2 at cell [ts: 2, co: 2][NODE]
asn=55986	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=30 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=55986	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=55986	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=56236	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=56236	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=56236	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=56279	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=56279	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=56279	id=3   	App	generate a packet, seqnum=39 for=1 [PACKET_SOURCE]
asn=56279	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=56279	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=56279	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=56279	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 39], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=56279	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=56279	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=56291	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=56291	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=56291	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=56291	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=56291	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=56291	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=56291	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 39], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=56291	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=56291	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=39 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=56294	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=56298	id=1   	App	rx app packet seqnum=39 from=3 at cell [ts: 2, co: 2][NODE]
asn=56298	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=2 seqnum=39 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=56298	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=56298	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=56303	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=3 seqnum=39 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=56303	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=56303	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=56316	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=56316	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=56631	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=56631	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=56631	id=4   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=56631	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=56631	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=56631	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=56631	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 32], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=56631	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=56639	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=56639	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=56639	id=2   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=56639	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=56639	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=56639	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=56639	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 31], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=56639	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=56642	id=1   	App	rx app packet seqnum=31 from=2 at cell [ts: 2, co: 2][NODE]
asn=56642	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=31 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=56642	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=56642	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=57300	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=57300	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=57497	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=57497	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=57497	id=2   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=57497	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=57497	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=57497	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=57497	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 32], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=57497	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=57498	id=1   	App	rx app packet seqnum=32 from=2 at cell [ts: 2, co: 2][NODE]
asn=57498	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=32 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=57498	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=57498	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=57518	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=57518	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=57518	id=4   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=57518	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=57518	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=57518	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=57518	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 33], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=57518	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=57604	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=57604	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=57604	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=57760	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=57760	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=57941	id=4   	Node	send keepalive packet to=3[NODE]
asn=57941	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=57941	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=57941	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=57941	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: -1], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=57941	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=58011	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=58011	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=58011	id=3   	App	generate a packet, seqnum=40 for=1 [PACKET_SOURCE]
asn=58011	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=58011	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=58011	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=58011	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 40], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=58011	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=58011	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=58011	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=58011	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=58011	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=58011	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=58011	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=58011	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 40], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=58011	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=58011	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=58011	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=58011	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=58014	id=1   	App	rx app packet seqnum=40 from=3 at cell [ts: 2, co: 2][NODE]
asn=58014	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=58014	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=58014	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=58208	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=58208	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=58208	id=4   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=58208	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=58208	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=58208	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=58208	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 34], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=58208	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=58353	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=58353	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=58353	id=2   	App	generate a packet, seqnum=33 for=1 [PACKET_SOURCE]
asn=58353	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=58353	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=58353	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=58353	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 33], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=58353	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=58354	id=1   	App	rx app packet seqnum=33 from=2 at cell [ts: 2, co: 2][NODE]
asn=58354	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=33 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=58354	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=58354	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=58987	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=58987	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=58987	id=3   	App	generate a packet, seqnum=41 for=1 [PACKET_SOURCE]
asn=58987	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=58987	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=58987	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=58987	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 41], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=58987	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=58987	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=41 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=58991	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=58991	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=58991	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=58991	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=58991	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=58991	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=58991	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 41], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=58991	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=58991	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=41 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=58991	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=58991	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=58994	id=1   	App	rx app packet seqnum=41 from=3 at cell [ts: 2, co: 2][NODE]
asn=58994	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=41 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=58994	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=58994	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=59136	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=59136	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=59136	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=59256	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=59256	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=59333	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=59333	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=59333	id=2   	App	generate a packet, seqnum=34 for=1 [PACKET_SOURCE]
asn=59333	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=59333	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=59333	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=59333	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 34], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=59333	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
